Content,label
bcalendarn Forwarded by Steven J KeanNAEnron on 07062001 n0104 PM nFrom Mark E HaedickeEnronEnronXGateenronXgate on 07062001 1222 PMnSent by Janette ElbertsonENRONenronXgatenTo David W DelaineyHOUEESEES Steven J KeanNAEnronEnron John J nLavoratoENRONenronXgate Richard B SandersEnronenronXgate Richard nShapiroNAEnronEnron Vicki SharpHOUEESEES Greg nWhalleyENRONenronXgate Robert C WilliamsENRONenronXgatencc Kay ChapmanHOUEESEES Maureen McVickerNAEnronEnron Kimberly nHillisENRONenronXgate Twanda SweetENRONenronXgate Ginger nDernehlNAEnronEnron Kathy DodgenHOUEESEES Liz M nTaylorENRONenronXgate Jan CooleyENRONenronXgate Jessica nRamirezENRONenronXgate nnSubject Meeting Notice  California Document Production IssuesnnThere will be a meeting on Monday July 9 from 1000 am to Noon in EB3321 nto discuss the referenced issues  nnThank younnnnJanette ElbertsonnEnron Wholesale ServicesnLegal Department  EB3326nTelephone  713 8537906nFax  713 6462600nemail address  janetteelbertsonenroncomn,4
bYesnMaureen  please schedulennnFrom Michael GrimesCORPENRONENRONEUEnronXGate on 07062001 0305 AM GDTnTo Steven J KeanNAEnronEnronncc Maureen McVickerNAEnronEnron nnSubject Meeting Request  July 25thnnSteve  nnIx01ll be in Houston July 2326 and would like to get together to bring you up nto date on the latest developments in Japan regarding EBS and EGM as well nasx01 energy marketsx01 Would youx01 have half an hour on the morning of Wednesday nthe 25thnnThanksnnMikennn,4
bFollow up to previous message  I would not have managing for the slow down non the agenda  I dont think it is as relevant to our business as it is to nmany othersnnnnnTERRIE JAMESENRON COMMUNICATIONSn07052001 0109 PMnTo Steven J KeanNAEnronEnronncc  nnSubject Funky BusinessnnStevennHave you had a chance to look at the book Funky Business and to give any nthought to having Jonas present at the Management Conference  I know you nhave a thousand other things on your plate not the least of which is nCalifornia so I understand if the answer is no  However theyve been ncontacted by someone else about the date so we may be forced to decide rather nsoonnnOn a related subject Im contemplating another topic for the conference  nId seen an article in Fortune several months ago titled Managing for the nSlowdown  It talked about new challenges managers face in light of the neconomic downturn  Most young managers have never experienced anything but nboom times  The article also outlines a dozen or so things companies should nbe thinking about now  Use the downturn as a new opportunity to evaluate npeople  Overhaul your budget process  Dont stop communicating etc  I nthink it would be beneficial to address similar strategies and ideas with our nmanagers  Id love to get your thoughts on this idea  Is it appropriate nfor Enron or am I just seeing the world through bleakcolored glassesnnTerrie JamesnSr Director Corporate CommunicationnEnron Broadband Servicesn7138537727 phonen7136468887 faxnterriejamesenronnetn Forwarded by Terrie JamesEnron Communications on 070501 1244 PM nnntAlisonisbspeakerscomnt070501 1040 AMntt ntt To Terrie JamesEnron CommunicationsEnron Communicationsntt cc ntt Subject Funky Businessnnnnnn July 5 2001nn Terrienn We received an email today from the Funky Business office asking about then date we have on hold with Enron  They have another inquiry about that date nandn wondered if Enron is still considering using Jonas  If you are stilln considering them I will keep him on hold  And if they get a firm offer I nwilln let you know immediately  We will have 24 hours to make an offer or releasen the hold once a firm offer comes in from another companynn Hope you had a great 4th of Julynn Alison Kravetzn 8008424483 x239nnnnnn,4
bFYI  itineraryn Forwarded by Steven J KeanNAEnron on 07052001 n0857 AM nFrom Christina GrowENRONenronXgate on 07032001 1226 PMnTo Stanley HortonENRONenronXgate Steven J KeanNAEnronEnron Mark nKoenigENRONenronXgate Paula RiekerENRONenronXgatencc Cindy StarkENRONenronXgate Maureen McVickerNAEnronEnron Laura nValenciaENRONenronXgate nnSubject Revised INGAA ItinerarynnPlease note departure time has changed and dinner time has changed I will ncontact Papas assistant to give her details of the changesnnnnThanksnnChrisnExt  36021nn,4
b Forwarded by Steven J KeanNAEnron on 07052001 n0848 AM nnnenronupdateconcureworkplacecom on 07032001 020920 PMnTo Steven Kean skeanenroncomncc  nnSubject Concur Expense Document  JB 005nnThe following expense report is ready for approvalnnEmployee Name John   BrindlenStatus last changed by  Automated AdministratornExpense Report Name JB 005nReport Total 1069732nAmount Due Employee 1069732nnnTo approve this expense report click on the following link for Concur nExpensenhttpexpensexmsenroncomnnn,4
bI get in too late tonight but maybe dinner or drinks on ThursnnnnnLinda Robertsonn06192001 0639 PMnTo Steven J KeanNAEnronEnronncc  nnSubject Dinner PlansnnYou are here Wed and Thur nights  Do you have plans  Do you want to do nsomething with some of the DC staffnn,4
bThanks anyway  no need to do anything right now  enjoy your vacationnnnnnJeffrey Keelern06182001 0110 PMnTo Steven J KeanNAEnronEnronncc  nnSubject Re   nnSorry I missed this on Friday   was on vacation end of last week and rest nof this week  nnIf its not too late Ill have Lisa pull some things together quickly  Also nmy wife Marietta knows Isikoff wellthey worked together on a number of nthings when she was at Court TV in Washington   Let me know what I can do to nhelpnnJeffrey KeelernDirector Environmental StrategiesnEnronnWashington DC office  202 4669157nCell Phone 203 4641541nn,4
bI set up a meeting for next Friday in Washington with Ed G and Ralph Reed nstarting at 730 am,4
bWould it be possible to use LiveLink to capture the information we gathered nfor the organizationbudget review such as functions of the different groups nand the roles and responsibilities of the different individuals budgets netc  I hate to see all that ggod information sit idle,4
bfyin Forwarded by Steven J KeanNAEnron on 06132001 n0810 AM nFrom Brenda Anderson on 06112001 0156 PMnTo Robert KnightEnronEnronXGate Darren P AdamikEnronEnronXGate David nCummingsEnronEnronXGateEnronncc Steve WoodsEPSCHOUECTECT Bill DonovanEPSCHOUECTECT Marcia nBroomEPSCHOUECTECT bcc Steven J KeanNAEnronnnSubject Console Tape RecordingsnnnSteve Kean is requesting that tape recorders be installed on the 10 ACD nconsoles that the operators use Bomb Threats and personal threats  to Ken nLay have been received regularly through out the last weeknnA Task Force is being formed to handle these types of callsnnPlease charge this Co0901 Rc100158 If you need further information please ncontact me ext36342nThis needs to be done ASAPnnnnnThanks n,4
bWe may be able to handle this specific issue outside the policy committee nbut I think it would be a good idea to set the next one anyway  Im sure nwell have something well need to talk aboutnnnFrom Sherri SeraENRONenronXgate on 06122001 0117 PMnTo Steven J KeanNAEnronEnronncc  nnSubject Next policy committee meetingnnSteve given yesterdays conversation toward the end of the executive ncommittee  ie countries ENE will do business in  do you think we should ntry to set up another policy committee meeting  Jeffs schedule is pretty nugly for the rest of this month and early July but could probably do nsomething midJuly  Im not sure what Ken Lays schedule looks like nthough  Please advise  Thanks SRSnn,4
bHouston has experienced catastrophic flooding My flight has been cancelled  nIt is conceivable that I could get out tomorrow but I am wondering if I nshould try  I could still make the speech if we dont get more rain but ngiven the lack of other reasons for me to go I am considering cancelling  I ndont think it makes much sense for me to go for a 15 minute speech  nwhat do you thinknphone 7136216550,4
bnHartsoe PJM HoganSPP WSCCHebertdemocratic nominee ACAnAndy Rotherham AAE membership 7038750764nGordon Weilnpage MaureennJoe AllennDave MarquartnRichard Tabors,4
bnKen Lay speaking and James J Hoecker,4
bnPer Geoff Roberts,4
bNo  We have reallocated some of the responsibilities but Cindy has a significant part of the HR organization and continues to manage Community Relations so her title is accurate  ThanksnnnFromtKelly JohnsonENRONenronXgate on 07192001 0106 PMnnTotSteven J KeanNAEnronEnronnncct nnSubjecttRE ENE Officer ElectionsnnThanks Steve Do we need to change Cindy Olsons title Let me knownn Original MessagenFrom tKean Steven  nSenttThursday July 19 2001 103 PMnTotJohnson KellynSubjecttRe ENE Officer ElectionsnnWe should include David Oxley  VP of human resourcesnnnFromtKelly JohnsonENRONenronXgate on 07182001 1113 AMnnTotSteven J KeanNAEnronEnronnncctMaureen McVickerNAEnronEnron nnSubjecttENE Officer ElectionsnnStevennPlease review the attached ENE Officer list for your direct reports and approvennThank younn  File KEANdoc  nnKelly M JohnsonnEnron CorpnExecutive AssistantnTel 713 8536485nFax 713 8532534nEMail kellyjohnsonenroncomnnnnnn,4
blooks finennnFromtTerrie JamesENRONenronXgate on 07192001 0431 PMnnTotSteven J KeanNAEnronEnron Cindy OlsonENRONenronXgatenncctSherri SeraENRONenronXgate Marge NadaskyENRONenronXgate nnSubjecttManagement Conference  Save the DatennnSteve and CindynnAttached is the electronic Save the Date memo for the Management Conference  We are preparing to send it out next week  Please let me know if you have any comments or concerns on the email  nnAs for distribution weve worked with HR on the distribution list for VPs but will circle back with David Oxleys team to ensure we have the most uptodate list  Since some VPs in redeployment will most likely find positions within Enron by November I dont plan to exclude them from the distribution  unlike United Way where we are not soliciting employees in redeployment for a contributionnnI look forward to any feedbacknnn nnTerrie JamesnSenior Director Public RelationsnEnron Broadband Servicesnph 7138537727nfax 7136463248nterriejamesenroncomnnn,4
bSubjectt2 SURVEYINFORMATION EMAIL  71901nnCurrent Notes User nnTo ensure that you experience a successful migration from Notes to Outlook it is necessary to gather individual user information prior to your date of migration  Please take a few minutes to completely fill out the following survey Double Click on document to put it in Edit mode When you finish click Close select Save Changes Only click OK then reopen the email and click on the Reply With History button then hit Send  Your survey will automatically be sent to the Outlook 2000 Migration MailboxnnThank younnOutlook 2000 Migration TeamnnnnFull NametSteven J KeannnLogin ID  tskeannnExtension  t31586nnOffice Location  EB 4712CnnWhat type of computer do you have  Desktop  Laptop  Both  LaptopnnDo you have a PDA  If yes what type do you have   None IPAQ Palm Pilot Jornada  NonennDo you have permission to access anyones EmailCalendar  Non    If yes who  nnDoes anyone have permission to access your EmailCalendar  n    If yes who  Yes  Maureen McVicker Ginger Dernehl Linda NoskennAre you responsible for updating anyone elses address book  n    If yes who  NonnIs anyone else responsible for updating your address book  n    If yes who  Yes  Maureen McVickernnDo you have access to a shared calendar  n    If yes which shared calendar  NonnDo you have any Distribution Groups that Messaging maintains for you for mass mailings  n    If yes please list here  NonnPlease list all Notes databases applications that you currently use   Project TrackingnnIn our efforts to plan the exact datetime of your migration we also will need to knownnWhat are your normal work hours  From   700 am   To      700 pmnnWill you be out of the office in the near future for vacation leave etc tNon       If so when        From MMDDYY      To MMDDYY      ,4
bGreat news  With respect to the Commissoners I think it makes sense to go back through Ellen and ask if she could set up meetings with a few commissioners ater the staff briefingnnnnnwgramm wgrammosf1gmuedu on 07172001 032319 PMnPlease respond to wgrammosf1gmuedunnTotJerry Ellig jelliggmuedu Steve Kean skeanenroncomnncctSusan Dudley SDudleygmuedu nnSubjecttFERC course on for Thurs July 26 14 pmnnSusan got it done  itll be Thursday July 26 14 pm at FERC a room onnthe 3rd floor  Susan has talked with Bill Albrecht  Hell probably bencoming in on Wed pm Steve any ideas about a Commissioner strategyninvite them to attend if the FERC folks agree ask the FERC folks to donthe inviting ask the FERC folks to help set up meetings afterwards or anfollow on if they like what we do and think it useful for Commissioners trynto do a walkaround  that is offer to have Jerry Bill Susan visitncommissioners individually Friday am after the course or Thursday amnbefore the course WendynnWendy Gramm Regulatory Studies ProgramnMercatus CenternGeorge Mason Universityn7039934884nnnn,4
bI think it would be a good idea for them to talk but I wouldnt want Jeff to go to California right now  Maybe they could meet outside the state if for example brown is going to be in DC or New York or by phonennnFromtJoannie WilliamsonENRONenronXgate on 07132001 0836 AMnnTotSteven J KeanNAEnronEnron Richard ShapiroNAEnronEnronnncct nnSubjecttFW Meeting with Mayor Willie L Brown JrnnWanted you to be aware that Mayor Brown is inviting Jeff to meet with him either in San Francisco or elsewhere  Please advise but I know that Jeff would probably not travel to CaliforniannMark Koenig and Andy Fastow will discuss meeting with Mayor Brown on the CalPERS issuennThanksnJoanniennn Original MessagenFrom tMichael Moyer mamoyerpacbellnetENRON mailtoIMCEANOTESMichael20Moyer203Cmamoyer40pacbell2Enet3E40ENRONENRONcom nSenttThursday July 12 2001 350 PMnTotSkilling JeffnSubjecttMeeting with Mayor Willie L Brown JrnnnnDear Mr SkillingnnOn behalf of Mayor Willie L Brown Jr San Francisco it is mynpleasure to invite you to meet with him regarding energy issues innCaliforniannMayor Brown wishes to meet with you in his capacity as a trustee of thenBoard of Administration of the California Public Employees RetirementnSystem CalPERS  As you know CalPERS is the largest public pension fundnin thennation and is a sizeable investor in domestic energy stocks bondsndebentures etc  The Board has appointed Mayor Brown to lead andelegation of trustees to meet with the CEOs of CalPERS largest energynholdings  Enron represents one such holdingnnThe Mayor would be pleased to host you in his office at the newlynrenovated City Hall in San Francisco or arrange an alternative location atnyour earliest convenience  Inwill await your responsennSincerelynnMonique MoyernDirector Mayors Office of Public FinancenCity  County of San Francisconnnnnnnnn,4
bSee last point  MIT would like to talk to us about energy procurement and management  Could you put someone in touch with themn Forwarded by Steven J KeanNAEnron on 07142001 0351 PM nFromtMargaret Allen on 07132001 0259 PMnnTotskeanenroncom Mark PalmerEnronEnronXGate Dennis VegasEnronEnronXGatenncct nnSubjecttFW Energy ForumnnFYI  He also responded back to Intellibridge accepting particpation in the Steering Committee  What a nice guynn Original MessagenFrom tPaul Joskow pjoskowMITEDUENRON mailtoIMCEANOTESPaul20Joskow203Cpjoskow40MIT2EEDU3E40ENRONENRONcom nSenttFriday July 13 2001 141 PMnTotSkilling JeffnSubjecttEnergy ForumnnDear JeffnnThank you for inviting me to participate in the energy policy forum eventnin Washington DC on October 34  Ordinarily I would be happy tonparticipate  However my wife is scheduled to have hip surgery 2 onnOctober 1  Judging from the last time she went through this I will have tonstay around until she is out of the hospital and settled back at homenAccordingly I am not planning any travel before October 10  Too badnnOn another matter can you ask someone in your energy services company tonget in touch with me  I would like to set something up with MITsnexecutive VP in charge of the business side of running MIT includingnenergy purchases and management  We have a 22 MW cogenerator buy gas andnelectricity at wholesale and use lots of heating and cooling on an everngrowing campus with 8000 students as many employees many computernfacilities and laboratories  Im sure that we can do it more efficientlynand I have been encouraging the management to look for opportunities tonoutsource some or all of these activities  I would like to put them inntouch with someone at EnronnnThanksnnPaulnnnnnProfessor Paul L JoskownElizabeth and James Killian Professor ofn   Economics and Management andnDirector MIT Center for Energy and Environmentaln   Policy ResearchnE52280BnMITnCambridge MA 021421347nnphone  6172536664nfax    6172587070npjoskowmitedunhttpwebmitedupjoskowwww nn,4
bn Forwarded by Steven J KeanNAEnron on 07112001 0518 PM nFromtChristina GrowENRONenronXgate on 07112001 0311 PMnnTotStanley HortonENRONenronXgate Steven J KeanNAEnronEnronnncctCindy StarkENRONenronXgate Maureen McVickerNAEnronEnron nnSubjecttFinal Colorado Springs CO ItinerarynnSK  I printed these out  put them in the meeting folder  And sent a copy to Melissa  mmnnAttached is the final copy of the Colorado Springs CO itinerary and a copy of the most current INGAA agenda  Please call  if you have any questionsnn nnn nnHave a safe and fun tripnnChristina GrownEnron CorpnInvestor Relationsn7138536021nChristinaGrowenroncomnnn,4
bHas this previously been covered by the Office of the Chairman budget  If so please handle otherwise let me known Forwarded by Steven J KeanNAEnron on 07092001 0854 AM nnnNelson W Cunningham ncunninghammclartycom on 06272001 010946 PMnPlease respond to ncunninghammclartycomnTotJ Steven Kean Email skeanenroncomncct nnSubjecttFW EnronnnSteve n nA question aimed far below your pay grade  Our most recent invoice to Enron dating from April has not yet been paid  Our accountant Paul Hart reports that the individual to whom we had previously been told to direct the invoices says he is no longer the appropriate person to approve itn nAny guidance on to whom we should turnn nAll the bestn nNelsonnOriginal MessagenFrom Paul Hart mailtophartahartcocomnSent Monday June 25 2001 1103 AMnTo Nelson CunninghamnSubject EnronnnNelsonn nWe spoke to Enrons accounting dept who said that the invoice is still in their system because James Derrick whom all the previous invoices have been sent said that he is not the person to approve the payment The accountant asked me whom he sould direct the invoice to Please let me know your thoughtsn nPauln,4
bcalendarn Forwarded by Steven J KeanNAEnron on 07062001 0104 PM nFromtMark E HaedickeEnronEnronXGateenronXgate on 07062001 1222 PMnSent bytJanette ElbertsonENRONenronXgatenTotDavid W DelaineyHOUEESEES Steven J KeanNAEnronEnron John J LavoratoENRONenronXgate Richard B SandersEnronenronXgate Richard ShapiroNAEnronEnron Vicki SharpHOUEESEES Greg WhalleyENRONenronXgate Robert C WilliamsENRONenronXgatencctKay ChapmanHOUEESEES Maureen McVickerNAEnronEnron Kimberly HillisENRONenronXgate Twanda SweetENRONenronXgate Ginger DernehlNAEnronEnron Kathy DodgenHOUEESEES Liz M TaylorENRONenronXgate Jan CooleyENRONenronXgate Jessica RamirezENRONenronXgate nnSubjecttMeeting Notice  California Document Production IssuesnnThere will be a meeting on Monday July 9 from 1000 am to Noon in EB3321 to discuss the referenced issues  nnThank younnnnJanette ElbertsonnEnron Wholesale ServicesnLegal Department  EB3326nTelephone  713 8537906nFax  713 6462600nemail address  janetteelbertsonenroncomn,4
bYesnMaureen  please schedulennnFromtMichael GrimesCORPENRONENRONEUEnronXGate on 07062001 0305 AM GDTnTotSteven J KeanNAEnronEnronncctMaureen McVickerNAEnronEnron nnSubjecttMeeting Request  July 25thnnSteve  nnIll be in Houston July 2326 and would like to get together to bring you up to date on the latest developments in Japan regarding EBS and EGM as well as  energy markets  Would you  have half an hour on the morning of Wednesday the 25thnnThanksnnMikennn,4
bSorry for the delay I had major email problems  The memo looks good lets get it outnnnFromtSandra LighthillENRONenronXgate on 06212001 0543 PMnTotSteven J KeanNAEnronEnronncctRick JohnsonENRONenronXgate nnSubjecttFW EEO Letternnn ttnnnnStevenAs you know we have developed a memo to be signed by Ken Lay and Jeff Skilling reaffirming our EEO Harassment Prevention and Fair Treatment policies for 2001  The final version is attached for your review and if acceptable to obtain the needed signatures  nnThe memo has been reviewed by Cindy the Legal Department and the OLER group  Once signatures have been obtained return the signed memo to me so that our group can begin the distribution and posting of the memo to all US employees  nnPlease call me at x37921 if you have any questions  The signed memo can be sent to me at EB1669c  Thank you for your assistance in this matternn nnRegardsnSandrannnnnnn,4
bRep Scott McGinnis colo told Ken that he would like to be briefed on the California and broader energy situation so that he can speak out on the issuenAlso dont forget that we need to go see your buddy Newt,4
bEB 4712CnnExt 31586,4
bSteve will be in a Managing Director PRC that day  not sure if he will be out in time for a 530 eventnntttMaureennnnnFromtLexi ElliottENRONenronXgate on 06212001 0139 PMnTotSteven J KeanNAEnronEnronncct nnSubjecttRice Happy HournnStevennI am considering scheduling a Rice teamintern happy hour on July 24 530  700  Would you be available on this date or should I try to reschedulennThank younnlexin34585nn,4
bCall at 500 today 300 your time if you cannn Original MessagenFrom tKevin Scott kevinscottonlinemailboxnetENRON mailtoIMCEANOTESKevin20Scott203Ckevinscott40onlinemailbox2Enet3E40ENRONENRONcom nSenttFriday July 20 2001 1259 PMnTotSteve KeannCctSkilling JeffnSubjecttMoving foward at a good clipnnnSteven nGood news  As you indicated would happen Kalen Pieper called me midweek  We had a very good conversation about EES and Dave Delaineys leadership  She explored my views about doing business with government  Shortly thereafter Daves office called to invite me to Houston on Thursday July 26  n nKay Chapman explained that Daves schedule would keep him out of pocket until August 16  In order to move forward Janet Dietrich will be meeting with me when I go to Houston next Thursday  I must confess that after all the great things I have heard about the man I do look forward to meeting Dave himselfn nIs there a time next week that I can speak with you by phone to finetune my thinking  preparation for Thursdays meeting with Janetn nThank you for your all of your help  I am pleased and appreciative that things are moving forward at a good clip  n nKevinnnContact InformationnEmailnkevinscottonlinemailboxnet nPhonen213 9262626nFaxn707 5160019nTraditional MailnPO Box 21074 Los Angeles CA 90021nn ,4
btTASK ASSIGNMENTnnnTask Prioritytt2nTask Due OnttnTask Start Datetn,4
btTASK ASSIGNMENTnnnTask PriorityttnTask Due Ontt4162001nTask Start Datetn,4
bLets talk about my conversation with EPNG todaynnStephnn Original MessagenFrom tTholt Jane M  nSenttMonday July 30 2001 118 PMnTotCantrell Rebecca W Gay Randall L Miller Stephanie Sullivan Patti Grigsby MikenSubjecttFW SRP SETTLEMENT PROPOSAL  PRIVILEGED AND CONFIDENTIAL FOR SETTLEMtENT DISCUSSIONS ONLYnImportancetHighnnnn Original MessagenFrom tJoel Greene jlgreeneenergyadvocatescomENRON mailtoIMCEANOTESJoel20Greene203Cjlgreene40energyadvocates2Ecom3E40ENRONENRONcom nSenttMonday July 30 2001 1111 AMnTotagoldcoralenergycom amysheridanwilliamscom barrypbpcom bbrighamsidrichgascom bealljptexacocom bgrayccstateazus BgrayEPElectriccom bjosthuberlawcom bruceaconnellusaconococom bwhittapnmcom carlajjohnsonusaconococom carpentierddsmocom caschindlerhhlawcom catherinepalazzarielpasocom cbrechteapsccom cbulfoneokcom coganjaaolcom craigccalpinecom cynthiacorcorancorcoranlawcom danielcollinselpasocom daswanstromvernercom Dave Huard Esq Email Email dbmcvicksrpnetcom dfultonenroncom dgasloverandloftuscom djohnjhenergycom dkirklapnmcom dlhjmbmcom dlsmithpplwebcom dmcwashmshpccom douglasporterscecom dtombtuwatchcom Dwilliamskmgcom earodynegycom edwardmcmurtrieswgascom elizabethherdeselpasocom emyerskerbalshbcom Fritz Kolb Email frl3pgecom gbakersempracom gcvenzdukeenergycom gduedeapsccom glanderskippingstonecom gsmithjhenergycom haorndorffaeraenergycom jabcpuccagov jalwardccstateazus jamestrifonsouthernenergycom Tholt Jane M jaygolubbakerbottscom jcashinepsaorg jdoeringregroupcom jeffgoforthwilliamscom jerrystrangeelpasocom jgreggmbolawcom jhmcgrewbrudergentilecom jimapandaenergycom jmoriartyfwlawcom Joel Greene jpa3pgecom jparkergovmailnvstateus jpfloomgkrselawcom jpnevinshhlawcom jrlilyestromhhlawcom jrogersbtuwatchcom jstaffiersdsattycom jsuwarasempracom judyheinemanelpasocom kadalymoheckcom kapricesrpnetcom karileeramaleypinnaclewestcom kathleenroyalelpasocom kbedwardsgkrselawcom kbosleyreliantcom kclarkjhenergycom kkriegercolumbiaenergygroupcom klmdwgpcom larryblackswgascom lhamiltoutilicorpcom lindseyhowdowningdwtcom lpadillagaspemexcom lwsmithmidcogencom markcookelpasocom markminichelpasocom mcregaraeglobalmarketscom melissamaxwellbakerbottcom mfentonpnmcom Michael McElrath Email mikelangstonsouthernunioncom millertrbpcom mmexalgiantcom napedersenjonesdaycom Norm Walker Pat Anderson Email patriciasheltonelpasocom paulgendronengpgecom pcervinbrinccom pckisselgkrselawcom petefrostusaconococom pkeelerbrinccom pmohlerhewmcom pserranoepelectriccom racostaepelectriccom rcashdollarapachenitrocom Cantrell Rebecca W redavissempracom rhewlettaepnetorg richardderryberryelpasocom rlaceygovmailnvstateus roberttomlinsonelpasocom rosajacksonelpasocom rpettiladwpcom rrichbracepattcom salleyoodwtcom sallyturleyelpasocom sandrarprestongatescom sarahtomaltydynegycom sbreenczncom scmertzaepcom Scott Walton sjfcpuccagov sjroykacolumbiaenergygroupcom slevinebrattlecom Susan Ginsberg susanjonesengpgecom tarpeyspbpcom tcarlsonapsccom tcubbagecovcom tdickerswesterngascom vitaglianogaspemexcom vrspurgppcocom williamhealyelpasocom wlansingersempracomnCctrichardmilesfercfedusnSubjecttSRP SETTLEMENT PROPOSAL  PRIVILEGED AND CONFIDENTIAL FOR SETTLEMtENT DISCUSSIONS ONLYnImportancetHighnnAttached are three documents cover memo draft settlement proposalnsettlement procedures timeline comprising SRPs formal proposal to resolvenfive pending dockets RP99507 Indicated Shippers Complaint RP00336nOrder No 637 Allocation and Pooling Issues only RP99139 ONEOKnComplaint RP01484 Indicated ShippersCalifornia Complaint and RP01486nTexas New Mexico and Arizona Shippers Complaint We appreciate thensuggestions received to date and believe that while an uncontestednsettlement may be unlikely a sufficient nucleus is forming around thenelements of this proposal that will lead to the filing of an Offer ofnSettlement and ultimate FERC approval as in the public interest  Wenencourage your active participation in this processnnNote that while Advisory Staff present at the July 18 Technical Conferencenis aware conceptually that SRP will be distributing a settlement proposalnthis proposal has not been distributed to the Advisory Staff  This proposalnhas been sent to Rick Miles Director Dispute Resolution Services forninformational purposes only at this timennJoel L GreenenEnergy Advocates LLPn2023719889n2023719025 faxnjlgreeneenergyadvocatescomn SRP EPNG Settlecvrdoc  SRP EPNG Capacity Proposal0626docnProceduralscheduledocnn  SRP EPNG Settlecvrdoc n  SRP EPNG Capacity Proposal0626doc n  Proceduralscheduledoc,4
bI had not seen it yet  Do you have my other employees rankings  Since they reccomend that the PRC Representative be involved in providing feedback would you like to do that next week when you are herennMarknnnnntBarry TycholizENRONenronXgate 08022001 1018 AM t   To Mark WhittNAEnronEnron  cc   Subject FW Confidential AA PRC ResultstnnnI assume you received this information already and I know that we have not discussed Tyrell being ranked here  The 1 spot was tightly held by only a few people  in the americas and as such everyone was moved down Although the forced ranking creates problems at time I am satisfied that Tys ranking is appropriate nnlets discuss BT nn Original MessagenFrom tBosien Teresa  nSenttWednesday July 18 2001 619 PMnTotTycholiz BarrynSubjecttConfidential AA PRC ResultsnnBelow are the final PRC rankings for the Analysts and or Associates who were assigned to you for the midyear PRC process  Please communicate these results to the appropriate supervisor  PRC reviews with the Analysts and Associates should be completed by early August and the signed evaluation forms should be returned to me at EB3539b  The Program recommends that if asked the supervisor should provide the actual ranking to the Analyst or Associate  In addition we recommend that the PRC representative be involved in providing feedback to the Analyst or AssociatennnNametPRC LeveltBUtHire DatetSupervisortRankingtPromotiontnHarrison Tyrell  GtAnalyst2tENAt211999tMr Mark Whittt2tNotnPolsky Philip  DtAssociatetENAt872000tMr Barry L Tycholizt3tNotnnnThank you for your participation in this important processnnTerry BosiennHuman Resource ManagernAssociate  Analyst Programn7138535230nn,4
bn Forwarded by Phillip K AllenHOUECT on 05042001 1015 AM nnnJames D SteffesENRONn05032001 0544 AMnTotPhillip K AllenHOUECTECTncct nSubjecttRe Western Wholesale Activities  Gas  Power Conf CallnPrivileged  Confidential CommunicationnAttorneyClient Communication and Attorney Work Product Privileges AssertednnPlease forward to anyone on your team that wants updates on Western wholesale matters should also give you an opportunity to raise state matters if you want to discussnnJimn Forwarded by James D SteffesNAEnron on 05032001 0742 AM nnnRay Alvarezn05022001 0540 PMnTotSteve WaltonHOUECTECT Susan J MaraNAEnronENRON Alan ComnesPDXECTECT Leslie LawnerNAEnronEnron Rebecca W CantrellHOUECTECT Donna FultonCorpEnronENRON Jeff DasovichNAEnronEnron Christi L NicolayHOUECTECT James D SteffesNAEnronEnron jalexandergibbsbrunscom Phillip K AllenHOUECTECTncctLinda J NoskeHOUECTECT nnSubjecttRe Western Wholesale Activities  Gas  Power Conf CallnPrivileged  Confidential CommunicationnAttorneyClient Communication and Attorney Work Product Privileges AssertednnDatetttEvery ThursdaynTime ttt100 pm Pacific 300 pm Central and 400 pm Eastern timen Number tt18882710949 n Host Codett661877 for Jim onlyn Participant Codet936022 for everyone elsennAttached is the table of the ongoing FERC issues and proceedings updated for use on tomorrows conference call  It is available to all team members on the O drive Please feel free to reviseadd to update this table as appropriatennProposed agenda for tomorrownnPower  Discussion of FERC market monitoring and mitigation order in EL009512 and review of upcoming filingsnGastResponse to subpoenas of SoCal Edison in RP00241 and upcoming itemsnMiscnnI will be unable to participate in the call tomorrow as I will be attending the Senate Energy and Resource Committee Hearing on the elements of the FERC market monitoring and mitigation ordernn nnnn,4
bnn Original MessagenFrom tAlvarez Ray  nSenttWednesday July 18 2001 300 PMnTotWalton Steve Mara Susan Comnes Alan Lawner Leslie Cantrell Rebecca W Fulton Donna Dasovich Jeff Nicolay Christi Steffes James jalexandergibbsbrunscom mailtojalexandergibbsbrunscom Allen Phillip K Noske Linda Perrino Dave Black Don Frank Robert Miller Stephanie Tycholiz Barry Novosel Sarah Thome JennifernCctHawkins BernadettenSubjecttRe Western Wholesale Activities  Gas  Power Conf Call Privileged  Confidential Communication AttorneyClient Communication and Attorney Work Product Privileges AssertednnPLEASE MARK YOUR CALENDARnDatetttEvery ThursdaynTime ttt730 am Pacific 930 am Central and 1030 am Eastern timen Number tt18882710949 n Host Codett661877 for Ray onlyn Participant Codet936022 for everyone elsennThe table of the ongoing FERC issues and proceedings is available to all team members on the O drive Please feel free to reviseadd to update this table as appropriatennProposed agenda for tomorrownnUpdate request for rehearing of 619 OrdernClaim for refunds made by PNW utilitiesnCAISO Order of Chief Judge Scheduling Settlement ConferenceDocket ER012019000nMotion for Refunds of CA Parties and Pacific Gas and ElectricnConsumers Unionnn,4
